6007747,1999,14606,1995,"US","CA",727284,2,,264,5,51,84,0,0.9643,,0.6411,,17.1429,0,0,,,18	
6007754,1999,14606,1998,"US","CA",747684,2,,264,5,51,7,0,0.7143,,0.32,,20.5714,0,0,,,0	
6007761,1999,14606,1998,"JP","",307635,3,,266,5,52,1,0,1,,0,,19,0,0,,,0	
6007775,1999,14606,1997,"US","WA",600100,2,,422,1,19,11,0,1,,0.7769,,7.3636,0,0,,,0	
6007782,1999,14606,1996,"DE","",763139,2,,422,1,19,7,0,1,,0.5714,,21.1429,0,0,,,0	
6007789,1999,14606,1994,"US","MI",161150,2,,423,1,19,36,0,0.9444,,0.6021,,19.8056,0.1935,0.1667,,,15	
6007796,1999,14606,1998,"US","NJ",737588,3,,424,3,31,1,0,1,,0,,19,0,0,,,0	
6007803,1999,14606,1997,"US","MA",718670,2,,424,3,31,14,0,1,,0.4592,,14.8571,0,0,,,0	
6007810,1999,14606,1998,"JP","",697045,3,,424,3,31,3,0,1,,0.4444,,5.3333,0.5,0.3333,,,0	
6007817,1999,14606,1995,"US","CA",599930,2,,424,3,31,13,0,1,,0.6272,,11.6154,0,0,,,6	
6007824,1999,14606,1999,"US","MD",,1,,424,3,31,0,0,,,,,,,,,,0	
6007831,1999,14606,1998,"US","IL",726215,2,,424,3,31,3,0,0.6667,,0,,20.3333,0,0,,,0	
6007838,1999,14606,1995,"US","MD",597185,6,,424,3,31,1,0,1,,0,,2,0,0,,,0	
6007845,1999,14606,1996,"IL","",357270,2,,424,3,31,14,0,1,,0.6735,,8.0714,0.5385,0.5,,,0	
6007852,1999,14606,1998,"US","WI",763147,2,,426,6,61,3,0,1,,0.4444,,5,0,0,,,0	
6007859,1999,14606,1998,"BE","",682389,3,,426,6,61,4,0,1,,0.625,,15,0,0,,,0	
6007866,1999,14606,1998,"DE","",67935,3,,427,1,12,3,0,1,,0.6667,,8.6667,0.3333,0.3333,,,0	
6007873,1999,14606,1997,"US","TN",733514,2,,427,1,12,10,0,1,,0.86,,15,0,0,,,0	
6007880,1999,14606,1998,"US","FL",597550,2,,427,1,12,19,0,1,,0.6371,,7.8421,0.4444,0.4211,,,0	
6007887,1999,14606,1997,"US","NY",160890,2,,428,6,69,6,0,1,,0.5,,5,0.1667,0.1667,,,1	
6007894,1999,14606,1997,"US","AL",361390,2,,428,6,69,65,0,0.9846,,0.8262,,14.5385,0.0526,0.0462,,,1	
6007901,1999,14606,1997,"US","VA",763152,2,,428,6,69,34,0,1,,0.6142,,13.0882,0,0,,,0	
6007908,1999,14606,1997,"GB","",217300,3,,428,6,69,5,0,1,,0.32,,5.6,0,0,,,0	
6007915,1999,14606,1998,"US","OH",697050,2,,428,6,69,7,0,1,,0.6939,,3,0.2,0.1429,,,2	
6007922,1999,14606,1984,"US","IN",759459,2,,428,6,69,9,0,1,,0.6173,,18.4444,0,0,,,0	
6007929,1999,14606,1997,"US","OH",711824,2,,283,6,69,2,0,1,,0,,3.5,0,0,,,0	
6007936,1999,14606,1997,"JP","",358975,3,,429,4,45,5,0,1,,0.32,,19,0,0,,,0	
6007943,1999,14606,1998,"ZA","",728084,3,,429,4,45,77,0,1,,0.1005,,12.7403,0.0132,0.013,,,0	
6007950,1999,14606,1998,"TW","",596760,3,,430,1,19,4,0,1,,0,,3,0,0,,,0	
6007957,1999,14606,1998,"JP","",87490,3,,430,1,19,9,0,1,,0.4938,,2.2222,0.6667,0.6667,,,0	
6007964,1999,14606,1998,"JP","",211155,3,,430,1,19,1,0,1,,0,,6,1,1,,,0	
6007971,1999,14606,1997,"US","MN",377880,2,,430,1,19,27,0,0.963,,0.6775,,19.2222,0.2917,0.2593,,,6	
6007978,1999,14606,1995,"US","CA",109465,2,,435,3,33,4,0,1,,0.5,,7,0,0,,,3	
6007985,1999,14606,1994,"US","CT",635905,2,,435,3,33,0,0,,,,,,,,,,0	
6007992,1999,14606,1997,"US","CA",690454,2,,435,3,33,10,0,1,,0.54,,4,0.3,0.3,,,7	
6007999,1999,14606,1998,"US","ME",687683,2,,435,3,33,62,0,1,,0.6436,,15.5,0.0545,0.0484,,,5	
6008006,1999,14606,1997,"GB","",718205,3,,435,3,33,1,0,1,,0,,5,0,0,,,0	
6008013,1999,14606,1996,"US","NY",599875,2,,435,3,33,11,0,1,,0.7273,,5.0909,0,0,,,0	
6008020,1999,14606,1997,"US","CA",719160,2,,435,3,33,1,0,1,,0,,2,0,0,,,1	
6008027,1999,14606,1997,"US","NJ",,1,,435,3,33,6,0,1,,0.5,,16.5,,,,,2	
6008034,1999,14606,1997,"CH","",683047,3,,435,3,33,0,0,,,,,,,,,,0	
6008041,1999,14606,1997,"US","IN",170335,2,,435,3,33,0,0,,,,,,,,,,0	
6008048,1999,14606,1998,"US","CA",687686,2,,435,3,33,1,0,1,,0,,1,1,1,,,1	
6008055,1999,14606,1998,"US","NE",741630,2,,436,1,19,16,0,1,,0.8203,,9.25,0,0,,,0	
6008062,1999,14606,1997,"US","CA",728404,2,,438,4,46,6,0,1,,0.5,,8.1667,0,0,,,4	
6008069,1999,14606,1997,"JP","",211480,3,,438,4,46,1,0,1,,0,,5,0,0,,,0	
6008076,1999,14606,1996,"JP","",504585,3,,438,4,46,6,0,1,,0.6667,,8.8333,0.3333,0.3333,,,0	
6008083,1999,14606,1997,"US","VT",280070,2,,438,4,46,26,0,1,,0.7396,,10.3846,0.0833,0.0769,,,0	
6008090,1999,14606,1999,"TW","",,1,,438,4,46,5,0,1,,0,,1.8,,,,,0	
6008097,1999,14606,1997,"KR","",658103,3,,438,4,46,5,0,1,,0,,4,0,0,,,0	
6008104,1999,14606,1998,"DE","",512710,3,,438,4,46,2,0,1,,0,,2,0.5,0.5,,,0	
6008111,1999,14606,1997,"JP","",211480,3,,438,4,46,2,0,1,,0,,5.5,0,0,,,0	
6008118,1999,14606,1998,"TW","",596760,3,,438,4,46,6,0,1,,0.2778,,1.6667,0,0,,,0	
6008125,1999,14606,1997,"US","NM",763163,2,,438,4,46,11,0,1,,0.6446,,8.4545,0,0,,,0	
6008132,1999,14606,1996,"JP","",636035,3,,438,4,46,15,0,1,,0.5156,,5.6,0,0,,,0	
6008139,1999,14606,1996,"US","CA",33480,2,,438,4,46,22,0,1,,0.4339,,5,0.2727,0.2727,,,6	
6008146,1999,14606,1997,"US","DE",710016,2,,442,1,11,7,0,1,,0.6939,,8.1429,0,0,,,7	
6008153,1999,14606,1998,"JP","",714593,3,,501,1,19,5,0,1,,0.56,,4.8,0,0,,,0	
6008160,1999,14606,1998,"DE","",55665,3,,504,1,11,3,0,1,,0,,3.6667,0.6667,0.6667,,,0	
6008167,1999,14606,1997,"NL","",594960,3,,508,5,59,4,0,0.5,,0.5,,25.75,0,0,,,0	
6008174,1999,14606,1997,"US","MI",28575,2,,510,1,19,104,0,1,,0.3118,,15.5962,0.03,0.0288,,,4	
6008181,1999,14606,1998,"US","OH",454215,2,,510,1,19,16,0,0.9375,,0.6933,,14.6875,0.1333,0.125,,,1	
6008188,1999,14606,1996,"JP","",305215,3,,514,3,31,6,0,1,,0.5,,7.8333,0.1667,0.1667,,,0	
6008195,1999,14606,1997,"US","CA",599425,2,,514,3,31,1,0,1,,0,,4,1,1,,,1	
6008202,1999,14606,1997,"US","PA",599850,2,,514,3,31,15,0,1,,0.6044,,5.4667,0.0714,0.0667,,,1	
6008209,1999,14606,1998,"US","NJ",254550,2,,514,3,31,8,0,1,,0.2188,,3.5,0.625,0.625,,,4	
6008216,1999,14606,1998,"GB","",170335,3,,514,3,31,1,0,1,,0,,2,1,1,,,0	
6008223,1999,14606,1998,"US","PA",698482,3,,514,3,31,12,0,1,,0,,3.6667,0.8333,0.8333,,,0	
6008230,1999,14606,1998,"JP","",211250,3,,514,3,31,11,0,1,,0.6446,,6.3636,0.3636,0.3636,,,0	
6008237,1999,14606,1998,"US","NJ",367520,2,,514,3,31,2,0,1,,0,,3,0,0,,,0	
6008244,1999,14606,1997,"US","PA",480850,2,,514,3,31,1,0,1,,0,,14,0,0,,,0	
6008251,1999,14606,1998,"US","CT",76070,2,,514,3,31,5,0,1,,0.72,,8.2,0.25,0.2,,,1	
6008258,1999,14606,1998,"US","CT",123370,2,,514,3,31,6,0,1,,0.2778,,7,0,0,,,0	
6008265,1999,14606,1997,"CA","",774577,3,,522,1,15,8,0,1,,0.8125,,14.75,0,0,,,0	
6008272,1999,14606,1998,"US","MA",83430,2,,523,1,15,54,0,0.9074,,0.713,,17.3333,0.1628,0.1296,,,7	
6008279,1999,14606,1997,"JP","",550270,3,,524,1,15,4,0,1,,0.625,,9.25,0.5,0.5,,,0	
6008286,1999,14606,1997,"US","WI",754417,2,,524,1,15,26,0,1,,0.7278,,11.1154,0,0,,,2	
6008293,1999,14606,1995,"JP","",265595,3,,525,1,15,31,0,1,,0.845,,6.129,0.8065,0.8065,,,0	
6008300,1999,14606,1997,"JP","",403170,3,,525,1,15,8,0,1,,0.6875,,10.875,0.125,0.125,,,0	
6008307,1999,14606,1994,"US","TX",186560,2,,526,1,15,23,0,1,,0.6465,,7.0435,0.3043,0.3043,,,7	
6008314,1999,14606,1998,"DE","",248680,3,,528,1,15,13,0,1,,0.8166,,9.0769,0,0,,,0	
6008321,1999,14606,1998,"US","NJ",729286,2,,530,1,15,0,0,,,,,,,,,,0	
6008328,1999,14606,1995,"US","CA",27520,2,,530,1,15,2,0,1,,0.5,,3.5,0,0,,,1	
6008335,1999,14606,1997,"US","CA",93770,2,,536,1,14,22,0,1,,0.6157,,9.4545,0.0476,0.0455,,,4	
6008342,1999,14606,1996,"US","NJ",730319,2,,536,1,14,8,0,1,,0.5938,,9.625,0,0,,,1	
6008349,1999,14606,1998,"JP","",404250,3,,544,1,14,3,0,1,,0.6667,,18.3333,0,0,,,0	
6008356,1999,14606,1998,"KR","",763181,3,,546,1,14,5,0,1,,0.32,,12.4,0,0,,,0	
6008363,1999,14606,1997,"JP","",559270,3,,546,1,14,4,0,1,,0.5,,5.75,1,1,,,0	
6008370,1999,14606,1995,"FR","",727589,3,,548,1,14,12,0,1,,0.6528,,15,0,0,,,0	
6008377,1999,14606,1998,"US","IN",170335,2,,549,1,14,9,0,1,,0.716,,14.4444,0.5556,0.5556,,,5	
6008384,1999,14606,1998,"US","DE",165265,2,,549,1,14,9,0,1,,0.642,,11.8889,0.5,0.4444,,,3	
6008391,1999,14606,1998,"ES","",247990,3,,554,1,14,1,0,1,,0,,5,1,1,,,0	
6008398,1999,14606,1996,"US","IL",220330,2,,558,1,14,0,0,,,,,,,,,,0	
6008405,1999,14606,1998,"GB","",702731,3,,562,1,14,3,0,0,,,,49.6667,0,0,,,0	
6008412,1999,14606,1999,"US","IN",170335,2,,564,1,14,2,0,1,,0.5,,7,0,0,,,0	
6008419,1999,14606,1997,"US","MI",153420,2,,568,1,14,33,0,0.9697,,0.6035,,15.2121,0.0645,0.0606,,,1	
6008426,1999,14606,1998,"BE","",186560,2,,585,1,19,2,0,0.5,,0,,36.5,0,0,,,0	
6008433,1999,14606,1998,"US","CA",,1,,623,3,39,13,0,1,,0.6036,,6.9231,,,,,1	
6008440,1999,14606,1997,"JP","",636035,3,,84,6,69,7,0,1,,0,,11.7143,0.3333,0.1429,,,0	
6008447,1999,14606,1998,"DE","",759922,3,,136,4,45,0,0,,,,,,,,,,0	
6008454,1999,14606,1998,"JP","",676337,3,,174,4,41,3,0,1,,0.4444,,8.6667,0.3333,0.3333,,,0	
6008461,1999,14606,1997,"JP","",379245,3,,219,4,49,3,0,1,,0,,9.6667,0,0,,,0	
6008468,1999,14606,1997,"JP","",418575,3,,219,4,49,18,0,1,,0.7716,,6.9444,0,0,,,0	
6008475,1999,14606,1998,"US","NY",722326,2,,219,4,49,6,0,0.8333,,0.56,,20,0,0,,,0	
6008482,1999,14606,1997,"JP","",358975,3,,219,4,49,12,0,0.8333,,0.18,,19.3333,0.1429,0.0833,,,0	
6008489,1999,14606,1997,"US","CA",147750,2,,250,4,44,11,0,1,,0.562,,4.3636,0.6,0.5455,,,8	
6008496,1999,14606,1998,"US","FL",599520,2,,250,4,44,1,0,1,,0,,6,0,0,,,0	
6008503,1999,14606,1998,"KR","",491065,3,,257,4,46,4,0,1,,0.625,,6.75,0,0,,,0	
6008510,1999,14606,1997,"JP","",395735,3,,257,4,46,7,0,1,,0.449,,6.5714,0,0,,,0	
6008517,1999,14606,1998,"TW","",741957,3,,257,4,46,0,0,,,,,,,,,,0	
6008524,1999,14606,1996,"JP","",532110,3,,257,4,46,7,0,1,,0.6122,,12.1429,0,0,,,0	
6008531,1999,14606,1997,"US","ID",373440,2,,257,4,46,29,0,1,,0.6564,,7.7931,0.1429,0.1379,,,4	
6008538,1999,14606,1996,"US","ID",373440,2,,257,4,46,37,0,1,,0.7509,,5.027,0.1389,0.1351,,,5	
6008545,1999,14606,1998,"JP","",582975,3,,290,4,45,10,0,1,,0.6,,6.6,0.1,0.1,,,0	
6008552,1999,14606,1997,"JP","",377950,3,,310,4,45,0,0,,,,,,,,,,0	
6008559,1999,14606,1998,"JP","",358975,3,,310,4,45,7,0,1,,0,,6.5714,0,0,,,0	
6008566,1999,14606,1998,"US","NH",697373,2,,313,4,42,3,0,1,,0,,5.3333,0.3333,0.3333,,,1	
6008573,1999,14606,1998,"GB","",280070,2,,313,4,42,14,0,1,,0.4694,,6,0.2857,0.2857,,,0	
6008580,1999,14606,1997,"JP","",532110,3,,313,4,42,5,0,1,,0,,3.6,0,0,,,0	
6008587,1999,14606,1996,"CA","",,1,,315,4,42,8,0,1,,0,,9.375,,,,,0	
6008594,1999,14606,1998,"JP","",379245,3,,315,4,42,1,0,1,,0,,18,0,0,,,0	
6008601,1999,14606,1998,"JP","",13995,3,,318,4,45,6,0,1,,0.5,,4.3333,0,0,,,0	
6008608,1999,14606,1997,"US","MO",172255,2,,318,4,45,12,0,1,,0.8333,,13.5,0,0,,,0	
6008615,1999,14606,1998,"GB","",555755,3,,318,4,45,4,0,1,,0.625,,6.25,0.5,0.5,,,0	
6008622,1999,14606,1998,"JP","",763195,3,,320,4,45,3,0,1,,0,,2,0,0,,,0	
6008629,1999,14606,1997,"JP","",211480,3,,320,4,45,4,0,1,,0,,8.25,0,0,,,0	
6008636,1999,14606,1997,"US","IL",386735,2,,324,4,43,9,0,1,,0.716,,4.2222,0,0,,,0	
6008643,1999,14606,1995,"DE","",763197,3,,324,4,43,3,0,1,,0.4444,,15.3333,0,0,,,0	
6008650,1999,14606,1998,"US","CA",757015,2,,324,4,43,8,0,1,,0,,8.875,0,0,,,1	
6008657,1999,14606,1996,"JP","",578825,3,,324,4,43,8,0,1,,0.2188,,11.5,0,0,,,0	
6008664,1999,14606,1998,"US","TX",719770,2,,324,4,43,4,0,1,,0.625,,7.75,0,0,,,0	
6008671,1999,14606,1997,"KR","",768985,3,,327,4,41,3,0,1,,0.4444,,14.6667,0,0,,,0	
6008678,1999,14606,1997,"US","PA",722326,2,,327,4,41,10,0,1,,0.48,,9.1,0,0,,,0	
6008685,1999,14606,1998,"US","AZ",763201,2,,327,4,41,12,0,1,,0.5972,,10.4167,0,0,,,2	
6008692,1999,14606,1997,"FI","",694918,3,,329,4,41,2,0,1,,0,,2,0,0,,,0	
6008699,1999,14606,1998,"RU","",491065,3,,331,4,41,5,0,1,,0.32,,14.8,0,0,,,0	
6008706,1999,14606,1998,"US","CA",534325,2,,333,2,21,2,0,1,,0,,13,0,0,,,1	
6008713,1999,14606,1997,"US","TX",570160,2,,336,4,41,9,0,1,,0.642,,4.3333,0,0,,,0	
6008720,1999,14606,1996,"JP","",662173,3,,340,2,21,8,0,1,,0.5938,,15.25,0,0,,,0	
6008727,1999,14606,1998,"US","CA",635240,2,,340,2,21,10,0,1,,0.34,,3.3,0,0,,,1	
6008734,1999,14606,1997,"US","TX",6290,2,,340,2,21,3,0,1,,0.4444,,0,0,0,,,0	
6008741,1999,14606,1998,"JP","",582975,3,,340,2,21,5,0,1,,0,,12.8,0,0,,,0	
6008748,1999,14606,1997,"US","NJ",,1,,341,2,22,8,0,1,,0.375,,6.125,,,,,2	
6008755,1999,14606,1997,"JP","",389720,3,,342,2,21,4,0,1,,0.5,,6.75,0.25,0.25,,,0	
6008762,1999,14606,1997,"US","TX",460225,2,,343,2,21,3,0,1,,0,,2.3333,0,0,,,0	
6008769,1999,14606,1993,"US","MD",699553,2,,343,2,21,4,0,1,,0.375,,13.5,0,0,,,0	
6008776,1999,14606,1998,"US","CA",9965,2,,343,2,21,2,0,1,,0.5,,12.5,0,0,,,2	
6008783,1999,14606,1997,"JP","",307515,3,,345,2,23,10,0,1,,0,,8.1,0,0,,,0	
6008790,1999,14606,1996,"JP","",87490,3,,345,2,23,14,0,1,,0.3571,,6.5714,0.0714,0.0714,,,0	
6008797,1999,14606,1998,"CA","",748637,3,,345,2,23,11,0,1,,0.5455,,4.2727,0,0,,,0	
6008804,1999,14606,1997,"US","IL",395480,2,,345,2,23,10,0,1,,0.7,,5.8,0.25,0.2,,,2	
6008811,1999,14606,1997,"US","NC",280070,2,,345,2,23,9,0,1,,0,,3.4444,0.875,0.7778,,,0	
6008818,1999,14606,1997,"JP","",252865,3,,345,2,23,8,0,1,,0.4063,,11.125,0,0,,,0	
6008825,1999,14606,1997,"US","NY",160890,2,,346,4,49,4,0,1,,0.75,,2.25,0.25,0.25,,,1	
6008832,1999,14606,1998,"JP","",729357,3,,347,2,23,6,0,1,,0.6111,,4.3333,0,0,,,0	
6008839,1999,14606,1995,"DE","",89990,3,,348,4,49,9,0,1,,0.1975,,9.3333,0,0,,,0	
6008846,1999,14606,1995,"JP","",87490,3,,348,4,49,11,0,1,,0.6777,,9.1818,0.2222,0.1818,,,0	
6008853,1999,14606,1997,"US","TX",570160,2,,348,4,49,7,0,1,,0.7347,,4.4286,0,0,,,0	
6008860,1999,14606,1995,"US","IN",573980,2,,348,4,49,9,0,1,,0.1975,,6.5556,0.2222,0.2222,,,2	
6008867,1999,14606,1996,"US","TX",593665,2,,348,4,49,48,0,1,,0.3351,,9.5833,0,0,,,1	
6008874,1999,14606,1998,"JP","",493260,3,,349,1,19,8,0,1,,0.4063,,3.25,0.125,0.125,,,0	
6008881,1999,14606,1997,"NL","",601715,2,,355,5,54,8,0,1,,0.6875,,5.375,0,0,,,0	
6008888,1999,14606,1999,"US","AZ",763211,2,,356,4,43,2,0,1,,0.5,,3,0,0,,,0	
6008895,1999,14606,1998,"DE","",755661,3,,356,4,43,15,0,1,,0.8178,,12.6667,0,0,,,0	
6008902,1999,14606,1999,"DE","",763213,3,,356,4,43,5,0,1,,0.32,,1.6,0,0,,,0	
6008909,1999,14606,1998,"US","CA",672689,3,,358,2,21,7,0,1,,0.2449,,3.5714,0.2,0.1429,,,2	
6008916,1999,14606,1997,"CA","",754783,3,,359,5,54,3,0,1,,0.6667,,7.6667,0,0,,,0	
6008923,1999,14606,1998,"US","CA",763215,2,,359,5,54,7,0,1,,0.449,,6.5714,0,0,,,1	
6008930,1999,14606,1998,"JP","",29780,3,,359,5,54,3,0,1,,0,,13,0,0,,,0	
6008937,1999,14606,1998,"JP","",39265,3,,359,5,54,9,0,0.7778,,0.449,,21.6667,0.6,0.3333,,,0	
6008944,1999,14606,1998,"TW","",738619,3,,359,5,54,4,0,1,,0.625,,1.75,0,0,,,0	
6008951,1999,14606,1997,"US","TX",570160,2,,359,5,54,2,0,1,,0.5,,13.5,1,0.5,,,1	
6008958,1999,14606,1997,"JP","",87490,3,,359,5,54,2,0,1,,0,,4.5,0.5,0.5,,,0	
6008965,1999,14606,1998,"JP","",211480,3,,360,2,24,12,0,1,,0.2778,,6.75,0.0833,0.0833,,,0	
6008972,1999,14606,1997,"US","MI",744951,2,,361,4,45,4,0,1,,0.5,,11.75,0,0,,,1	
6008979,1999,14606,1997,"US","MN",757172,2,,361,4,45,6,0,0.8333,,0.72,,17.8333,0.25,0.1667,,,2	
6008986,1999,14606,1997,"US","NY",280070,2,,361,4,45,12,0,1,,0.4028,,1.8333,0,0,,,0	
6008993,1999,14606,1997,"DE","",30330,3,,361,4,45,6,0,1,,0.6111,,2.6667,0,0,,,0	
6009000,1999,14606,1999,"US","CA",9965,2,,363,4,45,4,0,1,,0.375,,5,0,0,,,2	
6009007,1999,14606,1998,"TW","",703520,3,,363,4,45,4,0,1,,0.375,,10,0,0,,,0	
6009014,1999,14606,1998,"US","CA",8075,2,,365,2,24,6,0,1,,0,,1.6667,0,0,,,2	
6009021,1999,14606,1997,"JP","",508240,3,,365,2,24,1,0,1,,0,,0,0,0,,,0	
6009028,1999,14606,1998,"JP","",29780,3,,365,2,24,5,0,1,,0.32,,1.2,0.2,0.2,,,0	
6009035,1999,14606,1998,"JP","",395735,3,,365,2,24,6,0,1,,0,,1.5,0.1667,0.1667,,,0	
6009042,1999,14606,1998,"US","TX",624205,2,,367,2,21,5,0,1,,0.32,,12.6,0.4,0.4,,,5	
6009049,1999,14606,1998,"TW","",,1,,368,6,69,5,0,0.8,,0,,16.4,,,,,0	
6009056,1999,14606,1998,"JP","",358975,3,,369,2,24,6,0,1,,0,,8,0,0,,,0	
6009063,1999,14606,1997,"US","CA",,1,,369,2,24,2,0,1,,0.5,,5.5,,,,,1	
6009070,1999,14606,1997,"JP","",441625,3,,369,2,24,4,0,1,,0.5,,3.25,0,0,,,0	
6009077,1999,14606,1997,"US","MA",599710,2,,370,2,21,10,0,1,,0.58,,4.7,0,0,,,2	
6009084,1999,14606,1996,"US","CT",694557,2,,370,2,21,12,0,1,,0.2917,,10.5,0,0,,,1	
6009091,1999,14606,1998,"US","IL",386735,2,,370,2,21,4,0,1,,0.5,,1.75,0.5,0.5,,,0	
6009098,1999,14606,1998,"JP","",532110,3,,370,2,21,3,0,1,,0.4444,,4,0,0,,,0	
6009105,1999,14606,1996,"JP","",636790,3,,370,2,21,8,0,1,,0.5625,,8.5,0,0,,,0	
6009112,1999,14606,1995,"JP","",480860,3,,372,4,42,6,0,1,,0.2778,,8,0,0,,,0	
6009119,1999,14606,1997,"US","WA",746910,2,,375,2,21,21,0,1,,0.7574,,7.3333,0,0,,,2	
6009126,1999,14606,1997,"NL","",601715,2,,375,2,21,10,0,1,,0.48,,5.5,0.3,0.3,,,0	
6009133,1999,14606,1996,"DK","",742035,3,,375,2,21,2,0,1,,0.5,,8.5,0,0,,,0	
6009140,1999,14606,1997,"US","WI",218550,2,,378,4,44,2,0,1,,0,,4.5,0,0,,,0	
6009147,1999,14606,1994,"US","MA",255760,2,,378,4,44,57,0,1,,0.4838,,10.9474,0.1591,0.1228,,,9	
6009154,1999,14606,1997,"DE","",512710,3,,379,2,21,5,0,1,,0.56,,3.4,0,0,,,0	
6009161,1999,14606,1997,"US","PA",706518,2,,379,2,21,4,0,1,,0.375,,9.75,1,1,,,0	
6009168,1999,14606,1996,"US","IL",386735,2,,379,2,21,17,0,1,,0.7543,,7.5882,0.6429,0.5294,,,8	
6009175,1999,14606,1997,"US","CA",596125,2,,713,2,22,3,0,1,,0.4444,,1.3333,0,0,,,1	
6009182,1999,14606,1997,"US","MA",762152,2,,381,4,49,13,0,1,,0.426,,12.2308,0,0,,,1	
6009189,1999,14606,1996,"US","NM",,1,,382,2,22,20,0,1,,0.775,,8.5,,,,,0	
6009196,1999,14606,1995,"US","CA",635240,2,,382,2,22,7,0,1,,0.2449,,3.8571,0,0,,,3	
6009203,1999,14606,1997,"US","TX",8075,2,,382,2,22,16,0,1,,0.5703,,4.75,0,0,,,0	
6009210,1999,14606,1997,"US","MA",147695,2,,382,2,22,12,0,1,,0.7222,,4,0,0,,,0	
6009217,1999,14606,1998,"US","CA",353930,2,,385,2,21,7,0,1,,0.5714,,6.7143,0.1667,0.1429,,,2	
6009224,1999,14606,1997,"US","NC",,1,,385,2,21,7,0,1,,0,,3.1429,,,,,3	
6009231,1999,14606,1997,"JP","",532110,3,,386,4,49,6,0,1,,0.5,,4.8333,0.6667,0.6667,,,0	
6009238,1999,14606,1997,"US","WI",623935,2,,392,4,41,21,0,1,,0.7166,,11.9048,0,0,,,1	
6009245,1999,14606,1998,"JP","",503380,3,,358,2,21,2,0,1,,0,,7,0,0,,,0	
6009252,1999,14606,1998,"US","NC",48280,2,,395,2,22,42,0,1,,0.2608,,3.1429,0,0,,,0	
6009259,1999,14606,1997,"JP","",763227,3,,395,2,22,6,0,1,,0.5,,2.1667,0,0,,,0	
6009266,1999,14606,1995,"US","CA",551495,2,,709,2,22,6,0,1,,0.4444,,4.6667,0.1667,0.1667,,,1	
6009273,1999,14606,1997,"US","NH",250060,2,,395,2,22,2,0,1,,0,,1,0,0,,,0	
6009280,1999,14606,1997,"JP","",377950,3,,396,5,54,16,0,1,,0.1172,,10.125,0.125,0.125,,,0	
6009287,1999,14606,1998,"US","CT",763229,2,,399,5,54,9,0,1,,0.1975,,5.2222,0,0,,,1	
6009294,1999,14606,1999,"US","NY",635240,2,,399,5,54,9,0,1,,0.6173,,4.7778,0.3333,0.3333,,,3	
6009301,1999,14606,1997,"US","NY",160890,2,,399,5,54,25,0,1,,0.5056,,10.6,0.24,0.24,,,12	
6009308,1999,14606,1997,"JP","",395735,3,,455,2,21,11,0,1,,0.562,,3.8182,0.4444,0.3636,,,0	
6009315,1999,14606,1997,"FR","",601715,2,,455,2,21,11,0,1,,0.7603,,3.1818,0,0,,,0	
6009322,1999,14606,1997,"CA","",566545,3,,455,2,21,1,0,1,,0,,3,0,0,,,0	
6009329,1999,14606,1997,"US","IL",722326,2,,455,2,21,7,0,1,,0.4082,,7.4286,0.1429,0.1429,,,5	
6009336,1999,14606,1996,"US","IL",386735,2,,455,2,21,8,0,1,,0.6563,,3.25,0.25,0.25,,,1	
6009343,1999,14606,1996,"US","IL",735,2,,604,3,32,7,0,1,,0.6939,,7.2857,0,0,,,0	
6009350,1999,14606,1998,"US","MN",365520,2,,607,3,32,28,0,1,,0.1352,,10.8929,0.5556,0.5357,,,16	
6009357,1999,14606,1994,"US","OH",720852,2,,701,2,22,22,0,1,,0.8017,,14.2727,0.0556,0.0455,,,2	
6009364,1999,14606,1993,"JP","",379245,3,,701,2,22,14,0,1,,0.5408,,7.2143,0.2857,0.2857,,,0	
6009371,1999,14606,1998,"JP","",582975,3,,701,2,22,3,0,1,,0.4444,,5.6667,0,0,,,0	
6009378,1999,14606,1997,"US","MI",731510,2,,702,2,22,9,0,1,,0.3704,,8.5556,0,0,,,3	
6009385,1999,14606,1997,"GB","",76775,3,,704,2,22,5,0,1,,0.72,,3.8,0,0,,,0	
6009392,1999,14606,1998,"US","NY",280070,2,,704,2,22,4,0,1,,0,,3.25,0.25,0.25,,,1	
6009399,1999,14606,1997,"DE","",144635,3,,704,2,22,3,0,1,,0.4444,,8.3333,0,0,,,0	
6009406,1999,14606,1997,"US","IL",538695,2,,705,2,22,14,0,1,,0.7347,,11.7143,0.1538,0.1429,,,1	
6009413,1999,14606,1997,"US","OH",737140,2,,705,2,22,6,0,1,,0.7778,,5.8333,0,0,,,0	
6009420,1999,14606,1997,"US","OR",747988,2,,706,2,22,20,0,1,,0.605,,8.2,0,0,,,0	
6009427,1999,14606,1997,"US","CA",250060,2,,707,2,22,23,0,1,,0.6125,,2.9565,0,0,,,5	
6009434,1999,14606,1998,"US","CA",740461,2,,707,2,22,19,0,1,,0.903,,8.8421,0.0556,0.0526,,,7	
6009441,1999,14606,1996,"US","WA",373780,2,,707,2,22,0,0,,,,,,,,,,0	
6009448,1999,14606,1997,"TW","",703520,3,,708,2,22,12,0,1,,0.5694,,5.6667,0,0,,,0	
6009455,1999,14606,1998,"US","MD",,1,,709,2,22,5,0,1,,0,,4.8,,,,,0	
6009462,1999,14606,1997,"US","CA",147695,2,,709,2,22,16,0,1,,0.6406,,2.25,0,0,,,4	
